cid1,cid2
5556,60795
5556,60831
5556,60835
5556,60854
5556,62924
5556,65999
5556,68740
5556,71616
5556,77999
5556,83786
5556,87177
5556,93860
5556,119607
5556,123620
5556,123631
5556,125889
5556,130881
5556,150311
5556,152945
5556,154059
5556,170361
5556,216239
5556,443871
5556,3085017
5556,4183806
5556,4475485
5556,5311048
5556,5311297
5556,5353980
5556,5493381
5556,6398525
5572,5645
5572,5650
5572,5656
5572,5732
5572,5734
5572,6691
5572,10631
5572,28112
5572,34312
5572,54454
5572,54688
5572,57537
5572,59708
5572,60147
5572,60795
5572,60854
5572,77999
5572,122316
5572,170361
5572,4475485
5572,4659568
5572,5311297
5578,5650
5578,5651
5578,5656
5578,5726
5578,5732
5578,5978
5578,6691
5578,10631
5578,27661
5578,38904
5578,54454
5578,54688
5578,59708
5578,60184
5578,60787
5578,60795
5578,60831
5578,60835
5578,62924
5578,68740
5578,77999
5578,83786
5578,87177
5578,123620
5578,125889
5578,150311
5578,152945
5578,154059
5578,216326
5578,3468412
5578,4475485
5578,5311039
5578,5311048
5578,5311297
5578,5481350
5578,6398525
5584,5656
5584,5732
5584,6691
5584,28112
5584,34312
5584,41781
5584,54454
5584,60795
5584,60835
5584,62924
5584,119607
5584,125889
5593,6691
5593,54454
5593,83786
5596,5650
5596,5656
5596,5732
5596,6691
5596,27661
5596,27991
5596,54454
5596,60147
5596,60835
5596,60865
5596,62924
5596,65999
5596,77999
5596,83786
5596,123620
5596,125889
5596,150311
5596,154059
5596,5311297
5596,5487301
5645,5647
5645,5650
5645,5651
5645,5656
5645,5726
5645,5732
5645,5735
5645,5978
5645,6691
5645,8953
5645,19090
5645,27661
5645,27686
5645,28112
5645,38904
5645,39765
5645,41774
5645,41781
5645,54374
5645,54454
5645,54688
5645,59708
5645,60147
5645,60612
5645,60787
5645,60795
5645,60831
5645,60843
5645,60871
5645,62924
5645,64147
5645,65999
5645,68740
5645,71616
5645,74989
5645,83786
5645,87177
5645,93860
5645,104865
5645,119182
5645,119607
5645,123631
5645,125889
5645,130881
5645,148192
5645,150310
5645,150311
5645,153941
5645,154059
5645,163742
5645,170361
5645,197712
5645,216239
5645,216326
5645,443871
5645,667490
5645,1349907
5645,3002190
5645,3468412
5645,4183806
5645,4475485
5645,5311048
5645,5311297
5645,5329102
5645,5353980
5645,5381226
5645,5481350
5645,5487301
5645,6398525
5645,6435110
5647,5650
5647,5651
5647,5656
5647,5672
5647,5717
5647,5719
5647,5731
5647,5732
5647,5734
5647,5735
5647,5878
5647,5978
5647,6691
5647,8953
5647,10631
5647,12620
5647,19090
5647,27661
5647,32797
5647,34312
5647,38904
5647,41774
5647,41781
5647,54374
5647,54454
5647,54547
5647,54688
5647,54841
5647,59708
5647,60147
5647,60184
5647,60787
5647,60795
5647,60831
5647,60835
5647,60852
5647,60854
5647,60865
5647,60953
5647,62924
5647,64147
5647,65999
5647,68740
5647,71329
5647,71616
5647,74989
5647,77999
5647,83786
5647,87177
5647,93860
5647,110634
5647,110635
5647,119182
5647,119607
5647,123620
5647,124087
5647,125889
5647,130881
5647,131536
5647,147912
5647,148192
5647,148211
5647,150311
5647,152945
5647,154059
5647,160051
5647,170361
5647,213039
5647,216326
5647,508230
5647,1349907
5647,3062316
5647,3085017
5647,3468412
5647,4183806
5647,4475485
5647,5282226
5647,5311027
5647,5311039
5647,5311048
5647,5311181
5647,5311297
5647,5353980
5647,5381226
5647,5481350
5647,5487301
5647,5493381
5647,6398525
5650,5651
5650,5656
5650,5672
5650,5717
5650,5719
5650,5726
5650,5731
5650,5732
5650,5734
5650,5735
5650,5978
5650,6691
5650,8953
5650,9052
5650,9433
5650,10631
5650,13342
5650,14888
5650,16231
5650,19090
5650,24486
5650,27661
5650,27686
5650,27991
5650,28112
5650,32797
5650,34312
5650,38904
5650,39765
5650,41317
5650,41774
5650,41781
5650,47725
5650,48175
5650,54374
5650,54454
5650,54547
5650,54688
5650,54786
5650,54808
5650,54841
5650,56959
5650,57537
5650,59708
5650,60147
5650,60184
5650,60198
5650,60795
5650,60815
5650,60831
5650,60835
5650,60843
5650,60852
5650,60854
5650,60865
5650,60953
5650,62924
5650,64147
5650,65999
5650,68740
5650,68844
5650,71329
5650,71616
5650,72054
5650,72938
5650,77993
5650,77999
5650,83786
5650,87177
5650,91270
5650,93860
5650,104741
5650,104865
5650,110634
5650,110635
5650,119607
5650,123606
5650,123620
5650,123631
5650,124087
5650,125017
5650,125889
5650,130881
5650,148192
5650,148211
5650,150310
5650,150311
5650,151165
5650,152945
5650,154059
5650,156419
5650,160051
5650,163742
5650,170361
5650,176168
5650,176870
5650,197712
5650,216239
5650,216326
5650,443871
5650,444033
5650,508230
5650,667490
5650,1349907
5650,3002190
5650,3062316
5650,3081884
5650,3085017
5650,3468412
5650,4183806
5650,4475485
5650,4659568
5650,5281007
5650,5281104
5650,5282226
5650,5311027
5650,5311048
5650,5311082
5650,5311181
5650,5311297
5650,5329102
5650,5353980
5650,5362420
5650,5381226
5650,5481350
5650,5487301
5650,5493381
5650,5493444
5650,6398525
5650,6398970
5650,6447131
5650,6918453
5651,5656
5651,5672
5651,5726
5651,5732
5651,5734
5651,5735
5651,5978
5651,6691
5651,8953
5651,9052
5651,9433
5651,10631
5651,14888
5651,16231
5651,19090
5651,24486
5651,27661
5651,28112
5651,32797
5651,34312
5651,36339
5651,36811
5651,38904
5651,39765
5651,41317
5651,41693
5651,41781
5651,47320
5651,51263
5651,54374
5651,54454
5651,54688
5651,56339
5651,59708
5651,60147
5651,60612
5651,60696
5651,60754
5651,60787
5651,60795
5651,60831
5651,60835
5651,60843
5651,60852
5651,60854
5651,62924
5651,64147
5651,65999
5651,68740
5651,71616
5651,72467
5651,74989
5651,77999
5651,83786
5651,87177
5651,93860
5651,104865
5651,119182
5651,123620
5651,123631
5651,124087
5651,125889
5651,130881
5651,145068
5651,147912
5651,148192
5651,148211
5651,150311
5651,150610
5651,151165
5651,156419
5651,163742
5651,170361
5651,176870
5651,197712
5651,213039
5651,216239
5651,216326
5651,443871
5651,444013
5651,504578
5651,508230
5651,667490
5651,3002190
5651,3062316
5651,3085017
5651,3468412
5651,4183806
5651,4475485
5651,5281007
5651,5281104
5651,5282044
5651,5311027
5651,5311039
5651,5311048
5651,5311297
5651,5329102
5651,5381226
5651,5481350
5651,5487301
5651,5493381
5651,6398525
5651,6398970
5651,6436173
5656,5672
5656,5717
5656,5719
5656,5726
5656,5731
5656,5732
5656,5734
5656,5735
5656,5878
5656,5978
5656,6691
5656,9052
5656,10631
5656,12536
5656,16231
5656,19090
5656,24011
5656,24486
5656,27661
5656,27991
5656,28112
5656,32797
5656,34312
5656,38904
5656,40976
5656,41317
5656,41774
5656,41781
5656,47725
5656,54454
5656,54688
5656,54786
5656,54808
5656,54841
5656,57469
5656,57537
5656,59708
5656,60147
5656,60164
5656,60184
5656,60198
5656,60754
5656,60795
5656,60831
5656,60835
5656,60843
5656,60852
5656,60854
5656,60865
5656,60953
5656,62924
5656,65999
5656,68740
5656,68844
5656,71158
5656,71329
5656,72054
5656,72467
5656,74989
5656,77993
5656,77999
5656,83786
5656,87177
5656,91270
5656,93860
5656,104741
5656,104865
5656,110634
5656,110635
5656,115237
5656,119607
5656,123606
5656,123620
5656,124087
5656,125017
5656,125889
5656,130881
5656,131536
5656,147912
5656,148192
5656,148211
5656,150311
5656,151165
5656,152945
5656,154059
5656,160051
5656,163742
5656,170361
5656,176870
5656,197712
5656,213039
5656,216239
5656,216326
5656,443871
5656,667490
5656,1349907
5656,3002190
5656,3062316
5656,3081884
5656,3085017
5656,3468412
5656,4183806
5656,4475485
5656,4659568
5656,4659569
5656,5281104
5656,5282226
5656,5311027
5656,5311048
5656,5311181
5656,5311297
5656,5329102
5656,5353980
5656,5381226
5656,5481350
5656,5487301
5656,5493381
5656,5493444
5656,6398525
5656,6398970
5656,6436173
5656,6447131
5672,5732
5672,5746
5672,5978
5672,6691
5672,19090
5672,27661
5672,38904
5672,41781
5672,47725
5672,54454
5672,54688
5672,60198
5672,60831
5672,60835
5672,60843
5672,60953
5672,62924
5672,68740
5672,72467
5672,83786
5672,87177
5672,93860
5672,104741
5672,123631
5672,124087
5672,125889
5672,148211
5672,151165
5672,176870
5672,3468412
5672,4183806
5672,4475485
5672,5311048
5672,5311297
5717,5732
5717,5735
5717,6691
5717,10631
5717,27661
5717,27686
5717,32797
5717,54454
5717,54688
5717,54841
5717,60147
5717,60831
5717,60835
5717,60854
5717,62924
5717,77999
5717,83786
5717,119607
5717,123620
5717,124087
5717,125889
5717,130881
5717,160051
5717,170361
5717,3002190
5717,3468412
5717,4475485
5717,5311297
5717,5487301
5717,6398525
5719,5731
5719,5732
5719,5735
5719,6691
5719,10631
5719,27661
5719,28112
5719,32797
5719,34312
5719,41781
5719,54454
5719,54688
5719,54841
5719,59708
5719,60147
5719,60795
5719,60831
5719,60835
5719,60854
5719,60865
5719,62924
5719,68740
5719,72054
5719,77999
5719,87177
5719,119607
5719,123620
5719,124087
5719,125889
5719,130881
5719,150311
5719,154059
5719,170361
5719,443871
5719,3468412
5719,4475485
5719,5311297
5719,5487301
5719,6398525
5721,54688
5721,5311297
5726,5732
5726,5734
5726,5771
5726,5878
5726,5978
5726,6691
5726,10631
5726,19090
5726,28112
5726,54454
5726,54688
5726,60787
5726,60877
5726,62924
5726,65027
5726,74989
5726,83786
5726,125889
5726,131536
5726,148192
5726,150311
5726,153941
5726,213039
5726,3468412
5726,4475485
5726,5311027
5726,5381226
5726,5481350
5731,5732
5731,5734
5731,5735
5731,6691
5731,10631
5731,54454
5731,60164
5731,60831
5731,60835
5731,60852
5731,62924
5731,77992
5731,77993
5731,87177
5731,119607
5731,123606
5731,123620
5731,124087
5731,125889
5731,150311
5731,170361
5731,4475485
5731,5311297
5731,5487301
5731,6447131
5732,5734
5732,5771
5732,5878
5732,5978
5732,6691
5732,8953
5732,9052
5732,10631
5732,12536
5732,14888
5732,16231
5732,19090
5732,24011
5732,24486
5732,27661
5732,27686
5732,27991
5732,28112
5732,32797
5732,34312
5732,36339
5732,38904
5732,39765
5732,41317
5732,41774
5732,41781
5732,47725
5732,48175
5732,54374
5732,54454
5732,54547
5732,54688
5732,54786
5732,54808
5732,54841
5732,56339
5732,56959
5732,57469
5732,57537
5732,59708
5732,60147
5732,60184
5732,60198
5732,60696
5732,60754
5732,60787
5732,60795
5732,60831
5732,60835
5732,60843
5732,60852
5732,60854
5732,60865
5732,60871
5732,60877
5732,60953
5732,62924
5732,64147
5732,65027
5732,65999
5732,68740
5732,71158
5732,71329
5732,71616
5732,72054
5732,72938
5732,74989
5732,77993
5732,77999
5732,83786
5732,87177
5732,91270
5732,93860
5732,104741
5732,104865
5732,110634
5732,110635
5732,115237
5732,119182
5732,119607
5732,122316
5732,123606
5732,123620
5732,123631
5732,124087
5732,125017
5732,125889
5732,130881
5732,131536
5732,147912
5732,148192
5732,148211
5732,150310
5732,150311
5732,150610
5732,151165
5732,152945
5732,154059
5732,156419
5732,160051
5732,163742
5732,170361
5732,176168
5732,176870
5732,197712
5732,213039
5732,216239
5732,216326
5732,443871
5732,444013
5732,504578
5732,508230
5732,657298
5732,667490
5732,1349907
5732,3002190
5732,3062316
5732,3081884
5732,3085017
5732,3468412
5732,4183806
5732,4475485
5732,4659568
5732,4659569
5732,5281007
5732,5281104
5732,5282226
5732,5311027
5732,5311039
5732,5311048
5732,5311082
5732,5311181
5732,5311297
5732,5329102
5732,5353980
5732,5362070
5732,5381226
5732,5481350
5732,5487301
5732,5493381
5732,5493444
5732,6398525
5732,6398970
5732,6447131
5734,5735
5734,6691
5734,10631
5734,28112
5734,34312
5734,39765
5734,54454
5734,54688
5734,59708
5734,60147
5734,60795
5734,60835
5734,60854
5734,62924
5734,65999
5734,68740
5734,83786
5734,87177
5734,119607
5734,123620
5734,125889
5734,150311
5734,170361
5734,4475485
5734,5311297
5734,5481350
5734,5487301
5734,6398525
5734,6398970
5735,6691
5735,8953
5735,10631
5735,19090
5735,24486
5735,27661
5735,28112
5735,34312
5735,38904
5735,41781
5735,54454
5735,54688
5735,54841
5735,57537
5735,59708
5735,60147
5735,60795
5735,60831
5735,60835
5735,60852
5735,60854
5735,60953
5735,62924
5735,64147
5735,65999
5735,68740
5735,71329
5735,77993
5735,77999
5735,83786
5735,87177
5735,93860
5735,110634
5735,115237
5735,119607
5735,123606
5735,123620
5735,124087
5735,125017
5735,125889
5735,130881
5735,131536
5735,148211
5735,150311
5735,151165
5735,152945
5735,154059
5735,156419
5735,160051
5735,170361
5735,213039
5735,216239
5735,216326
5735,443871
5735,3002190
5735,3081884
5735,3085017
5735,3468412
5735,4475485
5735,4659568
5735,5282226
5735,5311027
5735,5311048
5735,5311297
5735,5353980
5735,5481350
5735,5487301
5735,6398525
5735,6447131
5746,5978
5746,6691
5746,38904
5746,54374
5746,54454
5746,60184
5746,60953
5746,68740
5746,87177
5746,104741
5746,123631
5746,3468412
5746,5311048
5771,6691
5771,36339
5771,39765
5771,47320
5771,51263
5771,148192
5771,4183806
5878,6691
5878,19090
5878,38904
5878,54454
5878,60147
5878,60787
5878,62924
5878,64147
5878,74989
5878,77999
5878,110635
5878,148192
5878,148211
5878,150311
5878,213039
5878,4475485
5878,5481350
5978,6691
5978,8953
5978,13342
5978,14888
5978,19090
5978,24486
5978,27661
5978,38904
5978,41781
5978,54454
5978,54688
5978,59708
5978,60147
5978,60184
5978,60754
5978,60787
5978,60831
5978,62924
5978,65999
5978,68740
5978,71616
5978,72467
5978,77999
5978,83786
5978,87177
5978,93860
5978,123631
5978,125889
5978,147912
5978,148211
5978,150311
5978,151165
5978,152945
5978,216326
5978,444013
5978,667490
5978,3062316
5978,3085017
5978,3468412
5978,4475485
5978,5281007
5978,5311039
5978,5311048
5978,5311297
5978,5353980
5978,5473385
5978,5481350
5978,6398525
6691,8953
6691,9052
6691,9433
6691,10631
6691,12536
6691,13342
6691,14888
6691,16231
6691,19090
6691,24011
6691,24486
6691,27661
6691,27686
6691,28112
6691,32797
6691,34312
6691,36339
6691,38904
6691,39765
6691,41317
6691,41774
6691,41781
6691,47320
6691,47725
6691,48175
6691,54374
6691,54454
6691,54547
6691,54688
6691,54786
6691,54808
6691,54841
6691,56339
6691,56959
6691,57469
6691,57537
6691,59708
6691,60147
6691,60184
6691,60198
6691,60612
6691,60754
6691,60787
6691,60795
6691,60831
6691,60835
6691,60843
6691,60852
6691,60854
6691,60865
6691,60871
6691,60877
6691,60953
6691,62924
6691,64147
6691,65999
6691,68740
6691,68844
6691,71158
6691,71329
6691,71616
6691,72054
6691,72467
6691,72938
6691,77993
6691,77999
6691,82146
6691,83786
6691,87177
6691,91270
6691,93860
6691,104741
6691,104865
6691,110634
6691,110635
6691,115237
6691,119607
6691,122316
6691,123620
6691,123631
6691,124087
6691,125017
6691,125889
6691,130881
6691,148192
6691,148211
6691,150310
6691,150311
6691,150610
6691,151165
6691,152945
6691,154059
6691,156419
6691,160051
6691,163742
6691,170361
6691,176168
6691,176870
6691,197712
6691,213039
6691,216239
6691,216326
6691,443871
6691,444013
6691,504578
6691,508230
6691,657298
6691,667490
6691,1349907
6691,3002190
6691,3062316
6691,3081884
6691,3085017
6691,3468412
6691,4183806
6691,4475485
6691,4659568
6691,5281007
6691,5281104
6691,5282044
6691,5282226
6691,5311027
6691,5311039
6691,5311048
6691,5311082
6691,5311181
6691,5311297
6691,5329102
6691,5353980
6691,5362070
6691,5362420
6691,5381226
6691,5481350
6691,5487301
6691,5493381
6691,5493444
6691,6398525
6691,6398970
6691,6436173
6691,6447131
6691,6918453
8953,9433
8953,10631
8953,19090
8953,24486
8953,27661
8953,36339
8953,36811
8953,38904
8953,39765
8953,41693
8953,41781
8953,47320
8953,51263
8953,54374
8953,54454
8953,54688
8953,60147
8953,60696
8953,60754
8953,60831
8953,60835
8953,62924
8953,64147
8953,65999
8953,68740
8953,71616
8953,74989
8953,77993
8953,77999
8953,83786
8953,87177
8953,93860
8953,123631
8953,125889
8953,130881
8953,145068
8953,147912
8953,150311
8953,156419
8953,176168
8953,216239
8953,444013
8953,508230
8953,667490
8953,3085017
8953,3468412
8953,4475485
8953,5281104
8953,5311048
8953,5311297
8953,5329102
8953,5353980
8953,5481350
8953,5493381
8953,6398525
9052,27661
9052,34312
9052,38904
9052,41781
9052,54454
9052,54688
9052,59708
9052,60184
9052,60831
9052,60843
9052,60953
9052,68740
9052,71616
9052,77999
9052,83786
9052,87177
9052,93860
9052,104865
9052,123631
9052,125889
9052,163742
9052,3085017
9052,4475485
9052,5311048
9052,5493444
9433,27661
9433,36811
9433,39765
9433,54454
9433,54688
9433,60831
9433,62924
9433,83786
9433,87177
9433,5311048
9433,5311297
9433,6398525
10631,16231
10631,19090
10631,27661
10631,28112
10631,32797
10631,34312
10631,38904
10631,54454
10631,54688
10631,54841
10631,59708
10631,60147
10631,60198
10631,60795
10631,60831
10631,60835
10631,60843
10631,60852
10631,60854
10631,60953
10631,62924
10631,65999
10631,68740
10631,77993
10631,77999
10631,83786
10631,87177
10631,91270
10631,93860
10631,104865
10631,115237
10631,119607
10631,123620
10631,124087
10631,125889
10631,130881
10631,148192
10631,150311
10631,154059
10631,170361
10631,176168
10631,667490
10631,3081884
10631,3085017
10631,3468412
10631,4475485
10631,5282226
10631,5311048
10631,5311297
10631,5329102
10631,5353980
10631,5487301
10631,5493381
10631,6398525
10631,6398970
12536,32797
12536,34312
12536,54454
12536,62924
12536,77993
12536,87177
12536,110634
12536,123620
12536,5311297
12536,6447131
13342,38904
13342,65999
13342,68740
13342,72467
13342,83786
13342,151165
13342,667490
13342,4183806
13342,5281007
13342,5311048
13342,5481350
14888,54454
14888,60147
14888,68740
14888,83786
14888,93860
14888,148211
14888,150311
14888,667490
14888,5493381
16231,27661
16231,28112
16231,54454
16231,60831
16231,68740
16231,77999
16231,83786
16231,87177
16231,104865
16231,4475485
16231,5311297
19090,27661
19090,38904
19090,47725
19090,54374
19090,54454
19090,54688
19090,59708
19090,60147
19090,60198
19090,60831
19090,60835
19090,60843
19090,60953
19090,62924
19090,64147
19090,65999
19090,68740
19090,71616
19090,77999
19090,83786
19090,87177
19090,93860
19090,104741
19090,119607
19090,123620
19090,123631
19090,124087
19090,125889
19090,130881
19090,131536
19090,148211
19090,150311
19090,151165
19090,152945
19090,170361
19090,176870
19090,197712
19090,213039
19090,216239
19090,216326
19090,443871
19090,1349907
19090,3085017
19090,3468412
19090,4475485
19090,5281104
19090,5311027
19090,5311048
19090,5311297
19090,5329102
19090,5381226
19090,5481350
19090,5487301
19090,5493381
19090,6398525
24011,24486
24011,38904
24011,41781
24011,54454
24011,60147
24011,60831
24011,60852
24011,62924
24011,68740
24011,77999
24011,83786
24011,87177
24011,110634
24011,123620
24011,130881
24011,150311
24011,152945
24011,216239
24011,3468412
24011,4475485
24011,5311297
24011,5329102
24486,27661
24486,28112
24486,34312
24486,36811
24486,38904
24486,39765
24486,47725
24486,51263
24486,54454
24486,59708
24486,60147
24486,60831
24486,60835
24486,60852
24486,60953
24486,62924
24486,65999
24486,68740
24486,77999
24486,83786
24486,87177
24486,104741
24486,123620
24486,125889
24486,130881
24486,150311
24486,170361
24486,3085017
24486,3468412
24486,4475485
24486,4659568
24486,5311048
24486,5311297
24486,5329102
24486,5487301
24486,6398525
27661,28112
27661,32797
27661,34312
27661,38904
27661,39765
27661,41774
27661,41781
27661,47725
27661,54454
27661,54688
27661,54841
27661,56959
27661,57537
27661,59708
27661,60147
27661,60184
27661,60198
27661,60754
27661,60795
27661,60831
27661,60835
27661,60852
27661,60854
27661,60953
27661,62924
27661,64147
27661,65999
27661,68740
27661,71329
27661,71616
27661,77999
27661,83786
27661,87177
27661,93860
27661,104865
27661,110634
27661,119607
27661,123620
27661,123631
27661,124087
27661,125889
27661,130881
27661,148192
27661,148211
27661,150310
27661,150311
27661,151165
27661,152945
27661,154059
27661,156419
27661,160051
27661,170361
27661,176168
27661,176870
27661,197712
27661,213039
27661,216239
27661,216326
27661,443871
27661,508230
27661,657298
27661,1349907
27661,3002190
27661,3085017
27661,3468412
27661,4183806
27661,4475485
27661,4659568
27661,5281104
27661,5282226
27661,5311027
27661,5311048
27661,5311082
27661,5311181
27661,5311297
27661,5329102
27661,5353980
27661,5381226
27661,5481350
27661,5487301
27661,5493381
27661,5493444
27661,6398525
27686,32797
27686,54454
27686,54688
27686,59708
27686,60831
27686,60835
27686,60865
27686,62924
27686,65999
27686,83786
27686,123620
27686,150311
27686,3468412
27686,5311297
27991,34312
27991,54454
27991,59708
27991,62924
27991,83786
27991,87177
27991,150311
28112,34312
28112,36339
28112,38904
28112,39765
28112,54454
28112,54688
28112,54841
28112,59708
28112,60147
28112,60795
28112,60831
28112,60835
28112,60852
28112,60854
28112,60953
28112,62924
28112,68740
28112,71158
28112,72054
28112,77993
28112,77999
28112,83786
28112,87177
28112,93860
28112,110634
28112,110635
28112,115237
28112,119607
28112,123620
28112,124087
28112,125889
28112,130881
28112,150311
28112,154059
28112,170361
28112,3002190
28112,4475485
28112,5311297
28112,5353980
28112,5487301
28112,6398525
32797,41317
32797,48175
32797,54454
32797,54688
32797,60164
32797,60831
32797,60835
32797,60852
32797,62924
32797,68740
32797,77999
32797,83786
32797,93860
32797,119607
32797,123606
32797,123620
32797,124087
32797,150311
32797,3468412
32797,5311297
32797,5353980
32797,6398525
34312,41781
34312,54454
34312,54688
34312,54841
34312,59708
34312,60147
34312,60795
34312,60831
34312,60835
34312,60852
34312,60854
34312,60865
34312,60953
34312,62924
34312,65999
34312,68740
34312,77999
34312,83786
34312,87177
34312,104865
34312,115237
34312,119607
34312,123620
34312,123631
34312,124087
34312,125017
34312,125889
34312,130881
34312,150311
34312,154059
34312,170361
34312,216239
34312,443871
34312,3081884
34312,3085017
34312,3468412
34312,4475485
34312,5311297
34312,5329102
34312,5481350
34312,5487301
34312,5493381
34312,6398525
34312,6447131
36339,39765
36339,41693
36339,47320
36339,54454
36339,60696
36339,83786
36339,145068
36339,3468412
36339,5311297
36811,51263
36811,54454
36811,62924
36811,87177
36811,145068
36811,3468412
38904,41781
38904,47725
38904,54374
38904,54454
38904,54688
38904,59708
38904,60147
38904,60184
38904,60198
38904,60787
38904,60795
38904,60831
38904,60835
38904,60843
38904,60953
38904,62924
38904,65999
38904,68740
38904,72467
38904,77999
38904,82146
38904,83786
38904,87177
38904,93860
38904,104741
38904,119607
38904,123620
38904,123631
38904,125889
38904,130881
38904,148211
38904,150311
38904,150610
38904,151165
38904,152945
38904,163742
38904,170361
38904,176870
38904,216239
38904,443871
38904,3062316
38904,3468412
38904,4183806
38904,4475485
38904,5281007
38904,5282226
38904,5311027
38904,5311048
38904,5311297
38904,5329102
38904,5353980
38904,5487301
38904,6398525
39765,41693
39765,42113
39765,54454
39765,54688
39765,60612
39765,60696
39765,60815
39765,62924
39765,71273
39765,71616
39765,87177
39765,145068
39860,125889
41317,48175
41317,54454
41317,83786
41317,150311
41317,4475485
41317,5311297
41693,41781
41693,42113
41693,47320
41693,54454
41693,60696
41693,71273
41693,83786
41693,145068
41774,41781
41774,54454
41774,54688
41774,60184
41774,60835
41774,62924
41774,65999
41774,71616
41774,77999
41774,83786
41774,87177
41774,93860
41774,104865
41774,125889
41774,130881
41774,150311
41774,443871
41774,3002190
41774,3085017
41774,4475485
41774,5311297
41774,5353980
41781,47725
41781,54454
41781,54688
41781,54786
41781,59708
41781,60147
41781,60795
41781,60831
41781,60835
41781,60852
41781,62924
41781,64147
41781,65999
41781,68740
41781,71329
41781,71616
41781,77999
41781,83786
41781,87177
41781,93860
41781,104865
41781,119607
41781,123620
41781,123631
41781,125889
41781,130881
41781,150310
41781,150311
41781,152945
41781,154059
41781,163742
41781,176168
41781,197712
41781,216239
41781,216326
41781,443871
41781,508230
41781,3085017
41781,3468412
41781,4475485
41781,4659568
41781,5281104
41781,5311048
41781,5311181
41781,5311297
41781,5329102
41781,5353980
41781,5487301
41781,5493444
41781,6398525
42113,51263
42113,60696
47320,51263
47320,83786
47320,87177
47725,54454
47725,60147
47725,60198
47725,60831
47725,60835
47725,60953
47725,62924
47725,68740
47725,83786
47725,104741
47725,123631
47725,152945
47725,216326
47725,4183806
47725,4475485
47725,5311297
48175,54688
48175,62924
48175,123620
51263,54454
51263,60696
51263,87177
51263,3468412
51263,6398525
51634,59708
54374,54454
54374,60147
54374,62924
54374,64147
54374,68740
54374,77999
54374,83786
54374,87177
54374,93860
54374,104865
54374,130881
54374,216239
54374,4475485
54374,5311039
54374,5311048
54374,5311297
54374,5329102
54374,6398525
54454,54547
54454,54688
54454,54786
54454,54808
54454,54841
54454,56339
54454,56959
54454,57469
54454,57537
54454,59708
54454,60147
54454,60184
54454,60198
54454,60696
54454,60754
54454,60795
54454,60831
54454,60835
54454,60843
54454,60852
54454,60854
54454,60865
54454,60953
54454,62924
54454,64147
54454,65999
54454,68740
54454,68844
54454,71158
54454,71273
54454,71329
54454,71616
54454,72054
54454,72938
54454,77993
54454,77999
54454,82146
54454,83786
54454,87177
54454,91270
54454,93860
54454,104741
54454,104865
54454,110634
54454,110635
54454,115237
54454,119607
54454,122316
54454,123606
54454,123620
54454,123631
54454,124087
54454,125017
54454,125889
54454,130881
54454,147912
54454,148192
54454,148211
54454,150310
54454,150311
54454,150610
54454,151165
54454,154059
54454,156419
54454,160051
54454,163742
54454,170361
54454,176168
54454,176870
54454,197712
54454,213039
54454,216239
54454,216326
54454,443871
54454,444013
54454,508230
54454,667490
54454,1349907
54454,3002190
54454,3062316
54454,3081884
54454,3085017
54454,3468412
54454,4183806
54454,4475485
54454,4479097
54454,4659568
54454,5281007
54454,5281104
54454,5282044
54454,5282226
54454,5311027
54454,5311039
54454,5311048
54454,5311082
54454,5311181
54454,5311297
54454,5329102
54454,5353980
54454,5362070
54454,5362420
54454,5381226
54454,5481350
54454,5487301
54454,5493381
54454,5493444
54454,6398525
54454,6398970
54454,6447131
54547,54688
54547,62924
54547,83786
54547,87177
54547,123620
54547,4475485
54547,5311048
54547,5311297
54688,54841
54688,59708
54688,60147
54688,60696
54688,60787
54688,60795
54688,60831
54688,60835
54688,60843
54688,60852
54688,60854
54688,60865
54688,62924
54688,65999
54688,68740
54688,71616
54688,72054
54688,72467
54688,72938
54688,74989
54688,77999
54688,83786
54688,87177
54688,93860
54688,104865
54688,110634
54688,119607
54688,123620
54688,123631
54688,124087
54688,125889
54688,130881
54688,131536
54688,147912
54688,148192
54688,150311
54688,154059
54688,160051
54688,170361
54688,213039
54688,216326
54688,443871
54688,504578
54688,508230
54688,667490
54688,3002190
54688,3085017
54688,3468412
54688,4183806
54688,4475485
54688,4659568
54688,5282044
54688,5311027
54688,5311039
54688,5311048
54688,5311297
54688,5353980
54688,5381226
54688,5481350
54688,5487301
54688,6398525
54688,6398970
54688,6447131
54688,6918453
54786,60831
54786,62924
54786,83786
54786,104865
54786,197712
54786,5311181
54786,5311297
54808,60147
54808,60831
54808,60865
54808,62924
54808,83786
54808,123620
54808,125889
54808,150311
54808,3468412
54808,5282226
54808,5311027
54841,59708
54841,60147
54841,60795
54841,60835
54841,60854
54841,62924
54841,77993
54841,77999
54841,83786
54841,87177
54841,110635
54841,115237
54841,119607
54841,122316
54841,123620
54841,124087
54841,125889
54841,130881
54841,150311
54841,170361
54841,4475485
54841,5311297
54841,5487301
54841,6398970
56339,59708
56339,65999
56339,3468412
56959,60147
56959,60831
56959,60835
56959,83786
56959,123620
56959,125889
56959,130881
56959,150310
56959,150311
56959,160051
56959,4475485
56959,5311297
57469,62924
57469,150311
57469,5311297
57469,5481350
57537,60147
57537,60835
57537,60852
57537,62924
57537,83786
57537,122316
57537,130881
57537,150311
57537,152945
57537,154059
57537,4659568
59708,60147
59708,60184
59708,60795
59708,60831
59708,60835
